"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 전입학생수","1학년 전출학생수","1학년 전체학생수","2학년 전입학생수","2학년 전출학생수","2학년 전체학생수","3학년 전입학생수","3학년 전출학생수","3학년 전체학생수","4학년 전입학생수","4학년 전출학생수","4학년 전체학생수","5학년 전입학생수","5학년 전출학생수","5학년 전체학생수","6학년 전입학생수","6학년 전출학생수","6학년 전체 학생수","전입학생수(계)","전출학생수(계)","전체학생수(계)"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 서구","S020001465","부민초등학교","02","공립","N","","0","0","114","1","1","143","8","8","92","5","0","89","9","2","80","2","0","75","25","11","593"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 사하구","S020001466","사남초등학교","02","공립","N","","0","3","13","0","1","10","1","2","15","1","3","11","1","1","19","0","1","27","3","11","95"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 사하구","S020001467","사동초등학교","02","공립","N","","2","4","39","3","1","53","2","3","59","1","4","44","0","1","41","3","1","49","11","14","285"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 사하구","S020001468","사하초등학교","02","공립","N","","3","4","147","10","6","179","8","8","149","5","5","181","8","4","164","8","2","159","42","29","979"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 영도구","S020001469","상리초등학교","02","공립","N","","0","2","33","1","2","32","3","5","39","1","2","40","0","2","32","0","1","34","5","14","210"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 사하구","S020001470","서천초등학교","02","공립","N","","2","1","36","1","4","34","1","2","33","1","4","47","0","3","29","1","1","43","6","15","222"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 서구","S020001471","송도초등학교","02","공립","N","","4","4","67","2","3","72","3","3","88","1","6","80","0","3","46","2","2","62","12","21","415"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 사하구","S020001472","승학초등학교","02","공립","N","","1","2","47","5","4","66","5","6","57","4","8","66","3","2","47","1","3","58","19","25","341"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 사하구","S020001473","신남초등학교","02","공립","N","","2","2","90","3","1","81","3","4","97","1","5","96","2","2","74","3","1","72","14","15","510"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 영도구","S020001474","신선초등학교","02","공립","N","","0","3","15","0","2","12","0","3","4","2","1","17","1","2","14","1","0","11","4","11","73"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 사하구","S020001475","신촌초등학교","02","공립","N","","1","1","24","2","4","25","2","1","21","2","0","32","0","0","21","1","0","26","8","6","149"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 사하구","S020001476","신평초등학교","02","공립","N","","1","3","83","4","12","88","2","8","95","0","3","77","1","4","70","1","6","67","9","36","480"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 서구","S020001477","아미초등학교","02","공립","N","","0","0","6","0","0","6","0","1","13","0","3","7","0","0","20","0","0","23","0","4","75"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 영도구","S020001478","영도초등학교","02","공립","N","","1","0","55","2","0","53","0","2","53","2","2","64","0","1","53","0","1","56","5","6","334"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 사하구","S020001480","옥천초등학교","02","공립","N","","5","4","96","7","2","124","5","5","111","6","3","99","2","4","121","4","5","105","29","23","656"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 사하구","S020001481","응봉초등학교","02","공립","N","","1","2","36","1","1","48","1","4","44","2","4","48","3","1","51","1","2","47","9","14","274"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 사하구","S020001482","장림초등학교","02","공립","N","","6","5","106","4","10","128","4","10","139","8","7","110","0","1","114","6","7","132","28","40","729"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 영도구","S020001483","절영초등학교","02","공립","N","","0","0","17","1","1","14","1","0","13","0","0","12","1","3","12","0","0","21","3","4","89"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 영도구","S020001484","중리초등학교","02","공립","N","","4","4","104","4","5","124","6","4","110","3","10","140","5","5","108","1","1","116","23","29","702"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 사하구","S020001486","중현초등학교","02","공립","N","","1","2","92","5","5","87","5","9","101","3","11","90","2","6","96","3","5","102","19","38","568"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 서구","S020001487","천마초등학교","02","공립","N","","0","2","14","2","3","28","0","4","28","1","0","15","1","2","27","0","1","35","4","12","147"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 영도구","S020001488","청동초등학교","02","공립","N","","1","0","93","1","2","98","1","0","113","1","1","98","3","0","94","1","0","96","8","3","592"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 영도구","S020001489","청학초등학교","02","공립","N","","3","5","45","1","4","45","0","3","51","1","2","44","0","4","48","1","6","58","6","24","291"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 영도구","S020001491","태종대초등학교","02","공립","N","","1","3","18","0","1","7","0","4","12","1","3","12","0","2","6","0","1","6","2","14","61"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 서구","S020001492","토성초등학교","02","공립","N","","1","4","72","4","7","83","0","5","67","4","5","94","1","4","76","1","0","76","11","25","468"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 사하구","S020001493","하남초등학교","02","공립","N","","3","6","114","3","6","125","4","4","141","3","8","149","9","8","136","3","1","113","25","33","778"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 사하구","S020001494","하단초등학교","02","공립","N","","4","5","68","4","3","71","1","1","61","4","6","61","4","4","65","2","3","75","19","22","401"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 서구","S020001495","화랑초등학교","02","공립","N","","1","0","20","0","0","28","2","1","20","0","3","29","3","1","30","0","0","21","6","5","148"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 사하구","S020001496","효림초등학교","02","공립","N","","2","8","114","3","15","156","3","13","140","3","10","146","6","7","128","1","13","130","18","66","814"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001645","강동초등학교","02","공립","N","","6","4","119","9","7","143","10","7","124","12","9","113","9","6","107","6","5","121","52","38","727"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 수영구","S020001646","광남초등학교","02","공립","N","","9","5","102","11","4","120","18","6","125","9","5","101","3","6","103","5","4","127","55","30","678"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 수영구","S020001647","광안초등학교","02","공립","N","","7","11","138","11","8","144","10","9","148","7","8","145","9","7","132","4","5","134","48","48","841"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001648","교리초등학교","02","공립","N","","5","5","113","7","14","130","7","14","135","6","13","148","7","7","119","3","20","140","35","73","785"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001649","기장초등학교","02","공립","N","","7","5","96","9","13","115","6","10","116","7","12","130","6","11","118","6","17","126","41","68","701"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 수영구","S020001650","남천초등학교","02","공립","N","","9","5","83","11","2","82","8","4","112","11","4","78","4","4","100","8","7","98","51","26","553"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001651","용암초등학교","02","공립","N","","2","0","10","2","2","11","0","1","12","1","0","13","0","3","18","0","1","11","5","7","75"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001652","대청초등학교","02","공립","N","","4","5","94","4","13","97","5","14","100","4","8","113","4","6","88","5","8","93","26","54","585"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001653","동백초등학교","02","공립","N","","16","11","104","13","6","131","9","6","110","8","10","121","10","5","65","4","7","89","60","45","620"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 수영구","S020001654","망미초등학교","02","공립","N","","3","6","100","0","4","106","6","8","126","2","8","103","2","7","110","1","9","125","14","42","670"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 수영구","S020001655","민락초등학교","02","공립","N","","9","10","97","17","6","116","16","9","106","10","3","89","21","6","117","6","6","91","79","40","616"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 수영구","S020001656","민안초등학교","02","공립","N","","0","6","75","0","4","71","0","7","82","0","5","64","0","4","51","0","8","47","0","34","390"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001657","반산초등학교","02","공립","N","","1","6","92","2","7","94","1","1","67","6","5","92","3","1","86","2","3","98","15","23","529"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001658","반석초등학교","02","공립","N","","0","4","15","0","1","20","0","0","17","2","3","15","0","2","21","3","1","28","5","11","116"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001659","반송초등학교","02","공립","N","","0","3","28","0","3","39","0","5","38","0","5","35","0","2","47","0","3","36","0","21","223"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001660","반안초등학교","02","공립","N","","5","4","109","2","3","103","3","5","113","5","4","106","5","2","108","5","0","101","25","18","640"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001661","반여초등학교","02","공립","N","","1","2","35","0","6","67","2","5","64","1","12","73","1","2","57","2","19","76","7","46","372"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 수영구","S020001662","배산초등학교","02","공립","N","","1","3","89","5","6","91","4","8","96","7","6","85","1","3","74","10","4","90","28","30","525"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001663","부흥초등학교","02","공립","N","","6","6","115","10","10","173","10","10","138","13","13","149","12","12","188","11","2","170","62","53","933"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001664","상당초등학교","02","공립","N","","10","7","124","15","9","129","15","4","115","10","2","131","7","7","144","5","5","177","62","34","820"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001665","송운초등학교","02","공립","N","","2","3","64","1","3","77","2","2","70","2","4","73","2","1","60","1","5","63","10","18","407"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001666","송정초등학교","02","공립","N","","1","5","58","3","5","58","1","10","47","1","1","48","2","5","45","0","1","40","8","27","296"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 수영구","S020001667","수미초등학교","02","공립","N","","3","6","87","3","8","102","4","8","107","4","6","100","2","7","78","4","1","98","20","36","572"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 수영구","S020001668","수영초등학교","02","공립","N","","3","7","152","19","18","159","9","12","151","14","17","142","9","7","147","3","7","145","57","68","896"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001669","신곡초등학교","02","공립","N","","7","3","85","6","10","123","6","13","111","6","6","100","8","7","105","7","6","112","40","45","636"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001670","신도초등학교","02","공립","N","","7","12","117","19","12","125","18","12","111","9","11","116","9","7","88","17","8","126","79","62","683"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001671","신재초등학교","02","공립","N","","2","8","87","3","12","82","4","12","95","0","12","97","2","6","86","3","6","80","14","56","527"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001672","신진초등학교","02","공립","N","","1","4","38","1","6","43","3","4","36","1","3","47","1","4","30","1","1","31","8","22","225"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001673","양운초등학교","02","공립","N","","3","5","89","8","8","67","8","13","106","6","10","88","1","7","102","2","5","102","28","48","554"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001674","운봉초등학교","02","공립","N","","2","1","29","1","2","36","2","0","33","1","3","40","1","1","55","1","5","49","8","12","242"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001675","운송초등학교","02","공립","N","","1","0","13","0","0","17","1","1","29","0","1","30","1","0","16","0","1","20","3","3","125"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001676","월내초등학교","02","공립","N","","1","1","31","1","12","39","2","9","33","0","11","17","2","11","27","1","4","24","7","48","171"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001677","월평초등학교","02","공립","N","","1","3","21","4","5","18","0","9","17","0","5","18","1","3","19","0","0","16","6","25","109"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001680","장산초등학교","02","공립","N","","4","2","138","13","15","136","11","3","141","6","11","138","7","4","165","10","9","174","51","44","892"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001681","장안초등학교","02","공립","N","","0","0","12","2","0","7","0","0","9","0","1","9","0","1","13","2","0","9","4","2","59"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001682","재송초등학교","02","공립","N","","1","8","82","7","16","106","5","10","93","3","10","113","2","6","90","3","10","97","21","60","581"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001683","정관초등학교","02","공립","N","","17","11","229","16","19","212","16","20","224","18","18","227","16","17","219","12","10","228","95","95","1339"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001684","좌동초등학교","02","공립","N","","5","5","101","5","8","107","4","7","116","2","6","97","3","3","91","4","1","105","23","30","617"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001685","좌산초등학교","02","공립","N","","5","8","98","4","8","85","8","5","100","5","8","113","1","3","80","1","2","93","24","34","569"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001686","좌천초등학교","02","공립","N","","1","1","9","2","1","8","1","0","10","2","0","5","0","1","11","0","1","13","6","4","56"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001687","죽성초등학교","02","공립","N","","0","0","6","1","2","11","0","1","15","1","0","12","1","1","12","1","0","6","4","4","62"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001688","철마초등학교","02","공립","N","","0","1","11","1","0","20","0","1","12","0","0","19","0","0","7","0","0","11","1","2","80"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020001689","칠암초등학교","02","공립","N","","0","0","9","1","1","12","0","0","10","0","0","11","1","0","21","0","0","11","2","1","74"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001690","해강초등학교","02","공립","N","","7","2","129","16","8","130","9","6","141","12","7","135","8","5","137","5","10","142","57","38","814"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001691","해동초등학교","02","공립","N","","1","5","70","6","4","76","6","5","75","6","3","76","8","4","70","11","3","80","38","24","447"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001692","해림초등학교","02","공립","N","","14","10","185","14","11","173","17","14","155","19","13","144","11","6","154","19","7","159","94","61","970"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001693","해송초등학교","02","공립","N","","2","8","117","6","12","128","10","14","121","5","8","123","5","6","114","5","6","129","33","54","732"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001694","해운대초등학교","02","공립","N","","29","3","89","38","8","93","46","2","96","41","8","66","36","7","92","26","14","86","216","42","522"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 수영구","S020001695","호암초등학교","02","공립","N","","11","3","47","16","2","64","9","3","42","9","3","62","5","5","72","7","3","72","57","19","359"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020001814","충렬초등학교","02","공립","N","","1","3","24","2","6","33","0","3","30","1","3","63","0","7","41","0","5","52","4","27","243"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 북구","S020001826","금명초등학교","02","공립","N","","2","4","109","3","8","100","6","10","121","7","5","115","2","4","120","9","5","135","29","36","700"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 북구","S020001840","명진초등학교","02","공립","N","","7","6","96","5","5","112","6","10","109","11","6","117","5","4","99","10","8","119","44","39","652"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 북구","S020001841","학사초등학교","02","공립","N","","1","3","99","5","10","84","4","14","98","4","4","99","1","4","94","7","7","123","22","42","597"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 북구","S020001842","화잠초등학교","02","공립","N","","3","2","71","4","5","79","0","6","92","2","2","63","0","2","83","2","1","75","11","18","463"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001843","인지초등학교","02","공립","N","","7","3","117","7","6","119","4","5","125","7","7","142","5","6","107","4","2","153","34","29","763"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020001867","용문초등학교","02","공립","N","","7","4","153","11","11","186","10","9","173","5","11","197","5","6","194","3","7","182","41","48","1085"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 사하구","S020001870","을숙도초등학교","02","공립","N","","5","7","118","4","9","129","4","12","129","5","4","103","5","6","157","5","7","136","28","45","772"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020001872","금샘초등학교","02","공립","N","","0","1","32","1","3","39","2","5","48","3","5","66","1","1","52","0","1","59","7","16","296"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 북구","S020001873","신덕초등학교","02","공립","N","","2","3","42","5","11","70","4","2","62","4","7","81","3","3","58","1","7","72","19","33","385"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 북구","S020001874","상학초등학교","02","공립","N","","0","0","17","1","1","9","1","1","13","1","0","8","2","0","5","6","0","12","11","2","64"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 부산진구","S020001890","동양초등학교","02","공립","N","","2","3","41","0","3","62","1","1","47","1","7","68","2","0","60","2","5","76","8","19","354"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 사하구","S020001891","보림초등학교","02","공립","N","","1","3","92","5","13","133","3","5","97","2","8","108","2","5","101","2","8","100","15","42","631"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001892","무정초등학교","02","공립","N","","2","4","50","6","5","76","5","4","74","5","4","75","4","7","56","2","6","61","24","30","392"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020001902","두실초등학교","02","공립","N","","11","6","138","9","3","135","14","8","147","5","2","147","7","8","153","6","3","172","52","30","892"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020001903","안진초등학교","02","공립","N","","3","3","62","6","5","98","6","3","70","6","5","76","6","7","79","1","2","84","28","25","469"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001904","삼어초등학교","02","공립","N","","0","1","63","3","7","66","2","6","55","1","1","51","2","1","47","3","3","50","11","19","332"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001905","센텀초등학교","02","공립","N","","13","7","207","33","16","268","34","16","264","33","11","268","21","6","293","31","9","280","165","65","1580"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020001906","송수초등학교","02","공립","N","","9","8","186","9","11","163","8","20","188","8","14","168","4","11","161","4","9","150","42","73","1016"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 사상구","S020001912","주양초등학교","02","공립","N","","0","5","65","0","5","71","1","6","71","1","2","75","1","6","87","1","4","77","4","28","446"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020001917","예원초등학교","02","공립","N","","10","5","127","17","12","172","25","11","172","17","14","180","13","9","150","26","9","212","108","60","1013"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 사하구","S020001997","몰운대초등학교","02","공립","N","","5","8","168","6","14","182","14","29","195","10","11","172","3","21","147","6","9","168","44","92","1032"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020002001","오륙도초등학교","02","공립","N","","3","3","102","4","4","108","5","5","115","5","5","121","5","5","98","2","2","106","24","24","650"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002003","내리초등학교","02","공립","N","","3","5","34","2","8","26","0","12","35","2","8","17","1","4","15","1","7","38","9","44","165"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002006","명호초등학교","02","공립","N","","13","12","275","25","26","304","12","22","308","15","14","268","6","18","270","15","15","288","86","107","1713"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002010","신정초등학교","02","공립","N","","7","6","120","9","15","163","6","12","128","7","11","152","7","10","132","4","4","125","40","58","820"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002016","달산초등학교","02","공립","N","","6","9","100","6","10","142","5","8","128","3","17","107","5","2","94","3","10","117","28","56","688"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002041","남명초등학교","02","공립","N","","5","11","131","15","4","136","10","18","153","6","15","159","6","13","111","2","12","131","44","73","821"
"부산광역시교육청","부산광역시남부교육지원청","부산광역시 남구","S020002045","용소초등학교","02","공립","N","","8","12","211","19","16","222","9","14","200","15","7","217","11","6","191","10","11","186","72","66","1227"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002053","방곡초등학교","02","공립","N","","13","16","198","16","31","231","13","18","234","12","13","156","12","12","135","12","5","95","78","95","1049"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002054","녹산초등학교","02","공립","N","","15","21","216","11","17","215","13","13","199","12","14","162","9","5","111","7","8","103","67","78","1006"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020002055","해원초등학교","02","공립","N","","16","5","160","28","13","182","25","11","156","25","6","139","11","6","135","11","6","151","116","47","923"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002071","정원초등학교","02","공립","N","","8","13","232","15","22","254","12","20","272","8","18","244","5","14","204","4","13","246","52","100","1452"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 서구","S020002091","부산알로이시오초등학교","02","사립","N","","0","0","4","0","0","6","0","0","23","0","0","19","0","0","12","0","0","10","0","0","74"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020002149","금빛초등학교","02","공립","N","","5","5","133","6","10","156","10","7","174","5","9","146","5","6","163","3","13","159","34","50","931"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 북구","S020002177","화정초등학교","02","공립","N","","5","4","127","6","10","146","12","8","125","9","6","144","6","5","126","9","11","136","47","44","804"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002182","모전초등학교","02","공립","N","","6","0","299","6","9","306","10","7","275","14","8","263","18","19","215","5","14","229","59","57","1587"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002198","가동초등학교","02","공립","N","","9","7","211","16","17","213","13","19","222","7","12","177","7","11","169","3","7","126","55","73","1118"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002202","송정초등학교","02","공립","N","","6","7","127","11","16","122","8","9","112","11","16","116","5","12","74","2","10","54","43","70","605"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002213","오션초등학교","02","공립","N","","0","0","187","0","0","199","0","0","176","0","0","178","0","0","150","0","0","96","0","0","986"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002232","신명초등학교","02","공립","N","","17","14","274","19","125","271","19","84","211","26","74","227","19","58","130","17","48","162","117","403","1275"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002257","명일초등학교","02","공립","N","","7","4","142","13","14","112","13","6","78","12","8","52","9","5","38","2","3","33","56","40","455"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002276","명원초등학교","02","공립","N","","73","0","189","75","0","144","71","0","135","73","0","109","69","0","88","70","0","64","431","0","729"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002277","일광초등학교","02","공립","N","","72","4","165","153","6","120","134","5","106","126","0","95","87","0","59","110","4","67","682","19","612"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002312","해빛초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"대구광역시교육청","교육부","대구광역시 중구","S000003493","경북대학교사범대학부설초등학교","02","국립","N","","0","0","96","0","0","96","0","8","98","0","2","97","0","1","97","0","0","97","0","11","581"
"대구광역시교육청","교육부","대구광역시 달서구","S000003506","대구교육대학교대구부설초등학교","02","국립","N","","0","0","73","1","1","72","1","1","71","3","3","71","3","3","72","0","0","74","8","8","433"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000406","남대구초등학교","02","공립","N","","2","1","19","1","2","23","1","2","23","2","1","19","1","1","29","1","0","21","8","7","134"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000407","대구감삼초등학교","02","공립","N","","4","2","37","4","4","37","2","3","44","2","3","50","1","2","34","0","1","44","13","15","246"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000408","대구감천초등학교","02","공립","N","","0","4","54","3","8","64","0","2","52","0","4","71","1","4","68","1","1","72","5","23","381"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000409","대구남덕초등학교","02","공립","N","","2","8","66","3","8","41","3","5","50","5","3","46","1","4","24","5","3","31","19","31","258"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000410","대구남도초등학교","02","공립","N","","4","12","92","3","9","100","4","10","110","9","7","88","9","10","96","0","6","111","29","54","597"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000411","대구남명초등학교","02","공립","N","","1","2","40","4","4","30","7","5","31","1","5","37","7","1","28","2","1","31","22","18","197"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000412","대구남부초등학교","02","공립","N","","1","1","54","1","1","69","2","1","56","0","4","65","0","4","57","1","4","65","5","15","366"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000413","대구남송초등학교","02","공립","N","","3","2","53","2","7","56","0","4","59","3","5","62","2","2","54","1","1","62","11","21","346"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000414","대구내당초등학교","02","공립","N","","1","1","46","1","5","39","2","2","44","2","4","44","3","3","35","0","4","42","9","19","250"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000415","대구노전초등학교","02","공립","N","","1","2","64","3","26","91","5","23","81","2","19","84","4","16","93","1","6","100","16","92","513"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000416","대구대곡초등학교","02","공립","N","","1","3","78","4","71","77","4","35","89","5","31","81","3","23","89","0","25","81","17","188","495"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000417","대구대남초등학교","02","공립","N","","5","6","81","3","7","73","5","7","72","5","7","89","5","3","75","0","5","78","23","35","468"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000418","대구대덕초등학교","02","공립","N","","4","8","52","4","6","35","3","7","37","2","7","42","3","2","38","2","1","33","18","31","237"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000419","대구대명초등학교","02","공립","N","","2","5","99","8","6","101","6","9","111","2","6","83","5","5","81","3","6","101","26","37","576"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000420","대구대봉초등학교","02","공립","N","","4","6","82","3","9","89","3","12","113","3","7","94","0","8","84","1","6","94","14","48","556"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000421","대구대서초등학교","02","공립","N","","1","2","101","6","10","150","7","8","100","5","8","115","2","6","113","4","3","110","25","37","689"
