,목록키,목록명,목록설명,조회수,분류체계,기관코드,기관명,국가중점여부,목록 수정일,목록 URL,다운로드_활용신청건수,키워드,데이터 확장자,관리 부서명
17883,15096005,한국고전번역원_한국문집총간_노백헌집,"조선 시대 노백헌(老柏軒) 정재규(鄭載圭, 1843~1911)의 문집이다. 원집은 사후에 사림들이 수습하고 49권 25책으로 편차하여 1912년에 활자로 인행하였는데 자세한 간행 경위는 알 수 없다. 부록은 원집 간행 후에 행장, 묘갈명 등의 묘도문자가 정리되었고, 연보(年譜)는 문인 정기(鄭琦)가 수년에 걸쳐 초창(草創)한 뒤 여러 문인들이 세 차례 교정을 하여 정본(定本)을 만들었다. 1936년에 아들 현춘(鉉春)이 저자의 족질 현수(鉉洙), 족숙 방엽(邦燁)과 함께 노백서사(老柏書舍)에서 연보 및 묘도문자, 문인록 등을 5권 2책으로 편차하여 활자로 인행하였다.",1268,교육 - 교육일반,B552143,한국고전번역원,N,2024-08-30,https://www.data.go.kr/data/15096005/fileData.do,1562.0,"고전원문,한국고전,조선시대문장",xml,고전정보센터
21642,15132956,울산광역시교육청_통합인력풀 부서 정보,"울산광역시교육청 통합인력풀 누리집에서 DB에서 추출한 통합인력풀 부서 및 업무 정보입니다. 본청의 부서, 팀, 담당업무, 연락처 등의 데이터를 포함하고 있으며<br/><br/>정형데이터양식으로 제공되는 파일입니다.",1215,교육 - 교육일반,7480000,울산광역시교육청,N,2024-08-20,https://www.data.go.kr/data/15132956/fileData.do,54.0,"통합인력풀 누리집,부서정보,업무정보",csv,미래교육과
17882,15096001,한국고전번역원_한국문집총간_심석재집,"순국지사 심석재(心石齋) 송병순(宋秉珣, 1839~1912)의 문집이다. 아들 증헌(曾憲)과 사방 사우(士友)들이 《학문삼요(學問三要)》, 《사례축식(四禮祝式)》 등과 유집(遺集) 14권 및 유서(遺書)를 모아 10여 책으로 선사하여 가장하고, 언행의 대개를 기록하여 연보를 편찬하여 35권 15책의 목활자본 《심석재선생문집》이 전하고 있는데 서발문 등의 관련 자료가 없어 명확한 간행 경위를 알기가 어렵다. 다만 말미에 ‘장계술고정사개간(長溪述古精舍開刊)’의 간기가 있는 것으로 보아 산청(山淸) 장계(長溪)의 술고정사(述古精舍)에서 간행된 것으로 생각된다.",1137,교육 - 교육일반,B552143,한국고전번역원,N,2024-08-30,https://www.data.go.kr/data/15096001/fileData.do,1547.0,"고전원문,한문,조선시대문장",xml,고전정보센터
16185,15133284,경기도교육청_경기도교육정보기록원_대표 홈페이지 부서자료실 정보,"경기도교육정보기록원 대표 홈페이지 내 부서자료실(기록운영지원부, 현장정보지원부, 사이버안전센터 등)에 게시된 목록의 제목, 내용, 조회수, 첨부파일, 생성일, 수정일, 사용일 등의 정보를 제공합니다.",171,교육 - 교육일반,7530000,경기도교육청,N,2024-09-06,https://www.data.go.kr/data/15133284/fileData.do,24.0,"기록운영,사이버안전센터,현장정보지원",csv,경기도교육정보기록원 사이버안전센터
17881,15095996,한국고전번역원_한국문집총간_총쇄,"조선 시대 채원(?園) 오횡묵(吳宖默, 1834~1906)의 문집이다. 《총쇄록(叢?錄)》 전체에서 시문(詩文)을 초선하여 수록한 24책의 괘인사본으로 현전하는 저자의 시문 선집 중에서 가장 방대한 분량이다. 체제를 살펴보면 《총쇄록》을 초선하여 만든 소규모 지역별 선집들을 통합하여 크게 시(詩)와 문(文)으로 재편하고, 다음 단계에서 시(詩)는 지역별과 시기별로, 문(文)은 문체별로 구분하여 편차하려고 한 것으로 보인다. 그러나 이 본은 표지의 책차(冊次)가 어떠한 기준으로 순서를 정한 것인지 불분명하고, 권차(卷次) 역시 연결되지 않는 면이 있으며, 일부 중복 수록된 내용이 있는 것으로 보아 아직 정리 단계의 미정고본(未定稿本)로 생각된다.",1744,교육 - 교육일반,B552143,한국고전번역원,N,2024-08-30,https://www.data.go.kr/data/15095996/fileData.do,1621.0,"문집,조선시대문장,한문",xml,고전정보센터
16145,15135137,경기도교육청_안전교육관_방문자통계,"2024년 9월 5일 기준 경기도교육청 안전교육관 일일 방문자현황을 통계로 작성하여 기록한 데이터로 방문일자, 방문자 내용을 제공하고 있습니다.",87,교육 - 교육일반,7530000,경기도교육청,N,2024-09-06,https://www.data.go.kr/data/15135137/fileData.do,20.0,"안전교육관 소개,안전교육관 홍보,안전교육관 방문자현황",csv,운영지원부
17879,15096238,한국고전번역원_한국문집총간_소눌집,"조선 시대 소눌(小訥) 노상직(盧相稷, 1855~1931)의 문집이다. 저자의 유문을 박해철(朴海徹), 손기조(孫基祚) 등 9명이 연명하여 정리 작업을 시작하고, 다시 몇 차례 원고를 바꿔 가며 정리하여 23책 가량의 정고본(定稿本)을 만들었으나 총독부의 검열 도중에 일부 원고가 누락되어 최종적으로 48권 24책과 목록 1책 도합 25책으로 간행하게 되었다.",2189,교육 - 교육일반,B552143,한국고전번역원,N,2024-08-30,https://www.data.go.kr/data/15096238/fileData.do,1600.0,"고전원문,문집,고전문학",xml,고전정보센터
22108,15132736,울산광역시교육청_통합인력풀 자원 파일 정보,"울산광역시교육청 통합인력풀의 자원 파일 정보 데이터입니다. 통합인력풀에 등록된 파일 정보의 제목, 설명(있는 경우), 공개일시 및 등록일시, 파일크기, 확장자명 등이 등록되어 있으며<br/>누리집 데이터베이스(DB)기준으로 추출된 정보입니다.",438,교육 - 교육일반,7480000,울산광역시교육청,N,2024-08-19,https://www.data.go.kr/data/15132736/fileData.do,35.0,"인력풀,누리집,파일정보",csv,미래교육과
21639,15132952,울산광역시교육청_울산창의융합교육센터 누리집 부서 정보,"울산광역시교육청 울산창의융합교육센터 누리집에서 DB에서 추출한 울산창의융합교육센터 부서 및 업무 정보입니다. 본청의 부서, 팀, 담당업무, 연락처 등의 데이터를 포함하고 있으며<br/><br/>정형데이터양식으로 제공되는 파일입니다.",108,교육 - 교육일반,7480000,울산광역시교육청,N,2024-08-20,https://www.data.go.kr/data/15132952/fileData.do,16.0,"울산창의융합교육센터 누리집,부서정보,업무정보",csv,미래교육과
21636,15132947,울산광역시교육청_울산교육연구정보원 누리집 부서 정보,"울산광역시교육청 울산교육연구정보원 누리집에서 DB에서 추출한 울산교육연구정보원 부서 및 업무 정보입니다. 본청의 부서, 팀, 담당업무, 연락처 등의 데이터를 포함하고 있으며<br/><br/>정형데이터양식으로 제공되는 파일입니다.",175,교육 - 교육일반,7480000,울산광역시교육청,N,2024-08-20,https://www.data.go.kr/data/15132947/fileData.do,21.0,"울산교육연구정보원 누리집,부서정보,업무정보",csv,미래교육과
14183,15136796,경기도교육청_경기도광명교육지원청_통합홈페이지 보도자료,경기도교육청 경기도광명교육지원청에서 제공하는 공공데이터중 교육지원청소식 게시판에 게시된 게시물을 모아놓은 데이터입니다.,135,교육 - 교육일반,7530000,경기도교육청,N,2024-09-17,https://www.data.go.kr/data/15136796/fileData.do,23.0,"소식,교육,홍보",csv,경기도광명교육지원청 행정과
4816,15050054,한국교육개발원_외국인 유학생 현황_대학,"고등교육기관 중 대학과정의 계열별 학위과정 외국인 유학생 및 교육과정공동운영생, 유형별 연수생 현황, 언어능력 현황<br/>",25881,교육 - 교육일반,B090027,한국교육개발원,N,2024-12-26,https://www.data.go.kr/data/15050054/fileData.do,8682.0,"통계,교육통계,외국인유학생",XLSX,통계분석서비스팀
4811,15050049,한국교육개발원_재직교원수_대학,"고등교육기관 중 대학 과정 및 대학원과정의 남여별 직위별 재직 전임(교수, 부교수, 조교수) 교원 및 비전임(겸,초빙, 기타교원 및 강사) 교원 수",2476,교육 - 교육일반,B090027,한국교육개발원,N,2024-12-26,https://www.data.go.kr/data/15050049/fileData.do,85.0,"통계,교육통계,대학재직교원",XLSX,통계분석서비스팀
4812,15050050,한국교육개발원_재직교원수_전문대학,"고등교육기관 중 전문대학과정의 남여별 직위별 재직 전임(교수, 부교수, 조교수) 교원 및 비전임(겸,초빙, 기타교원 및 강사) 교원 수<br/>",2163,교육 - 교육일반,B090027,한국교육개발원,N,2024-12-26,https://www.data.go.kr/data/15050050/fileData.do,28.0,"통계,교육통계,전문대학재직교원",XLSX,통계분석서비스팀
4813,15050051,한국교육개발원_입학정원_대학원,"고등교육기관 중 대학원 과정의 입학정원, 정원내외 지원자 및 입학자 및 정원내 입학자를 기초로 한 정원내 신입생 충원율",3301,교육 - 교육일반,B090027,한국교육개발원,N,2024-12-26,https://www.data.go.kr/data/15050051/fileData.do,328.0,"통계,교육통계,대학원입학정원",XLSX,통계분석서비스팀
4814,15050052,한국교육개발원_모집인원 및 입학정원_대학,"고등교육기관 중 대학과정의 입학정원, 정원내외 모집인원, 지원자, 입학자를 기초로 한 전체 및 정원내 신입생 충원율<br/>",5250,교육 - 교육일반,B090027,한국교육개발원,N,2024-12-26,https://www.data.go.kr/data/15050052/fileData.do,987.0,"통계,교육통계,대학신입생충원율",XLSX,통계분석서비스팀
4815,15050053,한국교육개발원_모집인원 및 입학정원_전문대학,"고등교육기관 중 전문대학과정의 입학정원, 정원내외 모집인원, 지원자, 입학자를 기초로 한 전체 및 정원내 신입생 충원율<br/>",2816,교육 - 교육일반,B090027,한국교육개발원,N,2024-12-26,https://www.data.go.kr/data/15050053/fileData.do,179.0,"통계,교육통계,전문대신입생충원율",XLSX,통계분석서비스팀
4817,15050055,한국교육개발원_외국인 유학생 현황_전문대학,"고등교육기관 중 전문대학과정의 계열별 학위과정 외국인 유학생 및 교육과정공동운영생, 유형별 연수생 현황, 언어능력 현황<br/>",4743,교육 - 교육일반,B090027,한국교육개발원,N,2024-12-26,https://www.data.go.kr/data/15050055/fileData.do,904.0,"통계,교육통계,전문대외국인유학생",XLSX,통계분석서비스팀
4818,15050056,한국교육개발원_학부편제정원 및 재학생 현황_대학,"고등교육기관 중 대학과정의 학생정원, 학생모집정지인원 및 정원내외 재학생을 기준으로 한 정원내 재학생 충원율 데이터",4600,교육 - 교육일반,B090027,한국교육개발원,N,2024-12-26,https://www.data.go.kr/data/15050056/fileData.do,569.0,"통계,교육통계,편제정원",XLSX,통계분석서비스팀
4819,15050057,한국교육개발원_학부편제정원 및 재학생 현황_전문대학,"고등교육기관 중 전문대학과정의 학생정원, 학생모집정지인원 및 정원내외 재학생을 기준으로 한 정원내 재학생 충원율",3241,교육 - 교육일반,B090027,한국교육개발원,N,2024-12-26,https://www.data.go.kr/data/15050057/fileData.do,159.0,"통계,교육통계,재학생 충원율",XLSX,통계분석서비스팀
4820,15050058,한국교육개발원_제적사유별 제적자수_대학,고등교육기관 중 대학과정의 사유별 중도탈락자(학업중단자) 수 및 중도탈락율<br/>고등교육기관 중 대학과정의 신입생 사유별 중도탈락자(학업중단자) 수 및 중도탈락율<br/>,2424,교육 - 교육일반,B090027,한국교육개발원,N,2024-12-26,https://www.data.go.kr/data/15050058/fileData.do,144.0,"통계,제적사유,제적자수",XLSX,통계분석서비스팀
4821,15050059,한국교육개발원_제적사유별 제적자수_전문대학,고등교육기관 중 전문대학과정의 사유별 중도탈락 학생(학업중단자)수 및 중도탈락학생 비율(학년도 기준)<br/>고등교육기관 중 전문대학과정의 신입생 중 사유별 중도탈락 학생(학업중단자)수 및 중도탈락학생 비율(학년도 기준)<br/>,2443,교육 - 교육일반,B090027,한국교육개발원,N,2024-12-26,https://www.data.go.kr/data/15050059/fileData.do,58.0,"통계,고등교육통계,전문대학",XLSX,통계분석서비스팀
4822,15050060,한국교육개발원_제적사유별 제적자수_대학원,고등교육기관 중 대학원과정의 사유별 중도탈락자(학업중단자)수 및 중도탈락율<br/>고등교육기관 중 대학원과정의 신입생 사유별 중도탈락자(학업중단자)수 및 중도탈락율,2220,교육 - 교육일반,B090027,한국교육개발원,N,2024-12-26,https://www.data.go.kr/data/15050060/fileData.do,52.0,"고등교육통계,교육통계,대학원제적자수",XLSX,통계분석서비스팀
4825,15053820,한국교육개발원_간추린 교육통계,"한눈에 보는 교육통계, 각급학교 개황, 유초중등교육, 고등교육, 국제비교 등 정리<br/><br/>각 학교급별 총괄 수준의 정보와 주요 교육지표를 중심으로 교육현황 전반을 포괄적으로 조망할 수 있는 내용으로 구성",5762,교육 - 교육일반,B090027,한국교육개발원,N,2024-12-26,https://www.data.go.kr/data/15053820/fileData.do,529.0,"교육통계정보,각급학교 개황,교육통계",pdf,통계분석서비스팀
4828,15053808,한국교육개발원_시도 시군구별 졸업자 진학자 진학률,교육통계서비스(kess.kedi.re.kr) 홈페이지에서 [교육통계 ? 연도 선택 ? 유초중등통계 선택 ? 행정구역별 ? 행정구역별 입학 및 졸업] 을 참고하여 재구성한 파일임.,10141,교육 - 교육일반,B090027,한국교육개발원,N,2024-12-26,https://www.data.go.kr/data/15053808/fileData.do,4026.0,"교육통계정보,교육통계,고등학교졸업자",csv,통계분석서비스팀
5348,3073079,제주특별자치도교육청_간행물현황,"제주특별자치도교육청에서 발간한 간행물 정보로 연번,자료명, 기관구분, 발간예정일, 면수,부수,본청등록번호를 제공합니다.",3840,교육 - 교육일반,9290000,제주특별자치도교육청,N,2024-12-17,https://www.data.go.kr/data/3073079/fileData.do,2420.0,"정기간행물,도서,소장자료",csv,디지털미래기획과
2475,15141450,한국고전번역원_고전원문_전율통보,"조선시대 법전인 《경국대전》, 《속대전》과 《대명률》 등 당대의 각종 법률을 하나로 통합하기 위하여 편찬된 법제서 《전율통보(典律通補)》의 한문 원문",35,교육 - 교육일반,B552143,한국고전번역원,N,2025-01-22,https://www.data.go.kr/data/15141450/fileData.do,42.0,"법제서,한국고전,원문",xml,고전정보센터
6126,3072304,충청북도교육청_교육행정요람,"충청북도교육청 소속 학교들에 대한 통계자료입니다. 학교수, 학생수, 학급수, 직원수, 통합지원 현황, 유치원 휴원현황 등의 항목을 포함하고 있습니다.",4220,교육 - 교육일반,8000000,충청북도교육청,N,2024-12-04,https://www.data.go.kr/data/3072304/fileData.do,406.0,"학교수,학급수,학생수",xlsx,예산과
6236,15074438,제주특별자치도교육청_국제학교현황,"제주특별자치도교육청 국제학교 정보 제공(학교명, 주소, 법인명, 개교일, 개설과정, 교수언어, 홈페이지주소, 전화번호, 전자우편)",2229,교육 - 교육일반,9290000,제주특별자치도교육청,N,2024-12-02,https://www.data.go.kr/data/15074438/fileData.do,777.0,"국제학교,영어교육도시,국제교육",csv,디지털미래기획과
6410,15126924,전북대학교_중앙도서관 소장자료,"거점대학 중 하나로  전북대학교 소장 도서 목록 중 인문, 사회, 교육자료로서 대학자료 및 논문 등에 필요한 저서  등을 제공하고자 합니다.",452,교육 - 교육일반,7000903,전북대학교,N,2024-11-27,https://www.data.go.kr/data/15126924/fileData.do,522.0,"인문,사회,교육",csv,총무과
8549,15053809,한국교육개발원_대학별 학과별 모집인원 및 졸업자 현황,"2014-2024년 기준 전문대, 일반대, 산업대, 교육대 포함한 전국의 대학별 학과별 모집인원 및 졸업자 현황을 제공합니다.",12067,교육 - 교육일반,B090027,한국교육개발원,N,2024-10-29,https://www.data.go.kr/data/15053809/fileData.do,7070.0,"교육통계정보,교육통계,졸업",csv,통계분석서비스팀
8669,15053810,한국교육개발원_전문대학 개황,"1980-2024 전문대학의 설립별(교원수, 학교수, 학생수), 시도별(학교수, 학생수) 자료를 제공합니다.",4299,교육 - 교육일반,B090027,한국교육개발원,N,2024-10-28,https://www.data.go.kr/data/15053810/fileData.do,4982.0,"교육통계정보,교육통계,전문대학",csv,통계분석서비스팀
8670,15053811,한국교육개발원_대학원 개황,"1980-2024년 대학원의 설립별(교원수, 학교수, 학생수), 시도별(학교수, 학생수) 자료를 제공합니다.",5166,교육 - 교육일반,B090027,한국교육개발원,N,2024-10-28,https://www.data.go.kr/data/15053811/fileData.do,5171.0,"교육통계정보,교육통계,대학원",csv,통계분석서비스팀
8671,15053812,한국교육개발원_대학 개황,"1980-2024 4년제 일반대학의 설립별(교원수, 학교수, 학생수), 시도별(학교수, 학생수) 자료를 제공합니다.",8472,교육 - 교육일반,B090027,한국교육개발원,N,2024-10-28,https://www.data.go.kr/data/15053812/fileData.do,6600.0,"교육통계정보,교육통계,대학",csv,통계분석서비스팀
8672,15053813,한국교육개발원_특수목적고등학교 개황,"2011-2024 특수목적고등학교 설립별(교원수, 사무직원수, 학교수, 학생수), 시도별(교원수, 사무직원수, 학교수, 학생수), 직위별(교원수) 개황",4802,교육 - 교육일반,B090027,한국교육개발원,N,2024-10-28,https://www.data.go.kr/data/15053813/fileData.do,5113.0,"교육통계정보,교육통계,특수목적고등학교",csv,통계분석서비스팀
4810,15050048,한국교육개발원_직원현황_대학,"고등교육기관 중 대학 과정의 직위별(특정직, 일반직, 기술직, 별정직, 기능직 등) 직원 현황(학교종류, 설립, 지역(시도))<br/>",2987,교육 - 교육일반,B090027,한국교육개발원,N,2024-12-26,https://www.data.go.kr/data/15050048/fileData.do,208.0,"통계,교육통계,대학직원",XLSX,통계분석서비스팀
4809,15050047,한국교육개발원_교원현황_전문대학,"고등교육기관 중 전문대학 과정의 학생현황, 전임교원 현황, 교원 법정정원, 전임교원 1인당 학생수, 전임교원확보 현황(학생정원 기준, 재학생 기준)",2525,교육 - 교육일반,B090027,한국교육개발원,N,2024-12-26,https://www.data.go.kr/data/15050047/fileData.do,69.0,"통계,교육통계,전문대학교원확보",XLSX,통계분석서비스팀
4808,15050046,한국교육개발원_교원현황_대학,"고등교육기관 중 대학 과정의 학생현황, 전임교원 현황, 교원 법정정원, 전임교원 1인당 학생수, 전임교원확보 현황(학생정원 기준, 재학생 기준)",3676,교육 - 교육일반,B090027,한국교육개발원,N,2024-12-26,https://www.data.go.kr/data/15050046/fileData.do,403.0,"통계,교육통계,대학교원확보",XLSX,통계분석서비스팀
4807,15050045,한국교육개발원_직원현황_전문대학,"고등교육기관 중 전문대학 과정의 직위별(특정직, 일반직, 기술직, 별정직, 기능직 등) 직원 현황(학교종류, 설립, 지역(시도))<br/>",2294,교육 - 교육일반,B090027,한국교육개발원,N,2024-12-26,https://www.data.go.kr/data/15050045/fileData.do,44.0,"통계,교육통계,전문대학직원현황",XLSX,통계분석서비스팀
2477,15141452,한국고전번역원_한국고전총간_전기류_1_열성지장통기,조선의 역대 왕과 왕비에 대한 지문(誌文)·행장(行狀)·비문(碑文) 및 각종 책문(冊文) 등의 공식 기록을 모아 왕대별로 편찬한 문헌인 《열성지장통기(列聖誌狀通紀)》의 한문 원문,10,교육 - 교육일반,B552143,한국고전번역원,N,2025-01-22,https://www.data.go.kr/data/15141452/fileData.do,39.0,"조선시대,고전원문,원문",xml,고전정보센터
2471,15141442,한국고전번역원_고전원문_국조보감,조선시대 역대 군주의 업적 가운데 선정(善政)만을 모아 편찬한 편년체 사서(史書)인 《국조보감(國朝寶鑑)》의 한문 원문,58,교육 - 교육일반,B552143,한국고전번역원,N,2025-01-22,https://www.data.go.kr/data/15141442/fileData.do,41.0,"고전,한국고전,원문",xml,고전정보센터
2370,15075600,한국직업능력연구원_민간자격등록정보,"민간자격정보서비스에서 제공하고 있는 민간자격정보 현황 데이터 입니다. 각 연도별로 6월 30일/ 12월 31일 기준으로 현재 등록 및 폐지된 자격 정보로 구성되어 있습니다. 단, 등록 및 폐지 업무가 상시 진행되고 있으므로 최신 데이터는 민간자격정보서비스(www.pqi.or.kr)에서 추가로 확인하실 수 있습니다.",7402,교육 - 교육일반,B554625,한국직업능력연구원,N,2025-01-23,https://www.data.go.kr/data/15075600/fileData.do,2657.0,"민간자격,등록자격정보,등록민간자격현황",csv,민간자격센터
2481,15141458,한국고전번역원_한국고전총간_전기류_2_세자행적,이 자료는 조선시대 소현세자와 효장세자의 묘지(墓誌)를 수록한 《세자행적(世子行蹟)》의 한문 원문의 텍스트 자료이다,12,교육 - 교육일반,B552143,한국고전번역원,N,2025-01-22,https://www.data.go.kr/data/15141458/fileData.do,39.0,"세자행적,고전원문,원문",xml,고전정보센터
2482,15141460,한국고전번역원_한국고전총간_전기류_3_종반행적,"조선시대 태조부터 영조까지 세자, 대군, 왕자, 공주, 옹주, 비빈의 행적을 문집 및 묘도문 등에서 뽑아 각 파(派)별로 분류하여 정리한 《종반행적》의 한문 원문",13,교육 - 교육일반,B552143,한국고전번역원,N,2025-01-22,https://www.data.go.kr/data/15141460/fileData.do,39.0,"묘도문,고전원문,원문",xml,고전정보센터
2485,15141464,한국고전번역원_한국고전총간_전기류_4_국조인물고,"여말선초부터 1700년대 전반까지 활동한 조선시대 주요인물 2,091인의 전기를 항목별로 편찬한 문헌인 《국조인물고(國朝人物考)》의 한문 원문",11,교육 - 교육일반,B552143,한국고전번역원,N,2025-01-22,https://www.data.go.kr/data/15141464/fileData.do,39.0,"1700년대,고전원문,원문",xml,고전정보센터
2487,15141467,한국고전번역원_한국고전총간_전기류_5_인물고,"조선시대 정조의 명에 따라 《국조인물고(國朝人物考)》에서 1,805인의 주요행적을 약전(略傳) 형식으로 추린 문헌인 《인물고(人物考)》의 한문 원문",10,교육 - 교육일반,B552143,한국고전번역원,N,2025-01-22,https://www.data.go.kr/data/15141467/fileData.do,39.0,"정조,고전원문,원문",xml,고전정보센터
2488,15141469,한국고전번역원_한국고전총간_전기류_6_영남인물고,조선시대 채제공(蔡濟恭 1720~1799) 등이 정조(正祖)의 명에 따라 영남지역 인물 860인의 주요행적을 각종 문헌에서 뽑아 《인물고(人物考)》와 동일한 형식으로 편찬한 《영남인물고(嶺南人物考)》의 한문 원문,8,교육 - 교육일반,B552143,한국고전번역원,N,2025-01-22,https://www.data.go.kr/data/15141469/fileData.do,39.0,"체제공,고전원문,원문",xml,고전정보센터
2489,15141470,한국고전번역원_한국고전총간_주의류_1_동현주의,조선시대 이희조(李喜朝 1655~1724)가 문묘(文廟)에 배향된 우리나라의 현인(賢人) 9명의 주의류(奏議類) 저술 중 군덕(君德)과 티도(治道)에 관련된 글을 선별하여 편찬한 《동현주의(東賢奏議)》의 한문 원문,18,교육 - 교육일반,B552143,한국고전번역원,N,2025-01-22,https://www.data.go.kr/data/15141470/fileData.do,39.0,"주의류,고전원문,원문",xml,고전정보센터
2491,15141472,한국고전번역원_한국고전총간_지리류_1_신증동국여지승람,조선 전기의 대표적인 관찬 지리지인 《동국여지승람(東國輿地勝覽)》을 증보한 《신증동국여지승람(新增東國輿地勝覽)》의 한문 원문,77,교육 - 교육일반,B552143,한국고전번역원,N,2025-01-22,https://www.data.go.kr/data/15141472/fileData.do,47.0,"지리지,고전원문,원문",xml,고전정보센터
2492,15141473,한국고전번역원_한국고전총간_지리류_2_동국여지지,유형원(柳馨遠 1622~1673)이 1652년 이후 편찬한 것으로 추정되는 조선시대 전국 단위 지리지인 《동국여지지(東國輿地志)》의 한문 원문,24,교육 - 교육일반,B552143,한국고전번역원,N,2025-01-22,https://www.data.go.kr/data/15141473/fileData.do,42.0,"유형원,고전원문,원문",xml,고전정보센터
8673,15053814,한국교육개발원_특성화고등학교 개황,"2011-2024 특성화고등학교 설립별(교원수, 사무직원수, 학교수, 학생수), 시도별(교원수, 사무직원수, 학교수, 학생수), 직위별(교원수)",5869,교육 - 교육일반,B090027,한국교육개발원,N,2024-10-28,https://www.data.go.kr/data/15053814/fileData.do,5384.0,"교육통계정보,교육통계,특성화고등학교",csv,통계분석서비스팀
2493,15141474,한국고전번역원_한국고전총간_지리류_3_여지도서,홍문관(弘文館)의 주도로 전국 각 읍에서 제작된 읍지(邑誌)를 수합하여 1760년대에 편찬된 지리지 《여지도서(輿地圖書)》의 한문 원문,37,교육 - 교육일반,B552143,한국고전번역원,N,2025-01-22,https://www.data.go.kr/data/15141474/fileData.do,44.0,"홍문관,고전원문,원문",xml,고전정보센터
2496,15141477,한국고전번역원_한국고전총간_지리류_6_대동지지,조선시대 김정호(金正浩 1804~1866 추정)가 《동여도지(東輿圖志)》와 《여도비지(輿圖備志)》를 수정·보완하여 편찬한 지리지인 《대동지지(大東地志)》의 한문 원문,40,교육 - 교육일반,B552143,한국고전번역원,N,2025-01-22,https://www.data.go.kr/data/15141477/fileData.do,44.0,"김정호,고전원문,원문",xml,고전정보센터
2498,15141479,한국고전번역원_한국고전총간_지리류_7_여재촬요,1894년 오횡묵(吳宖默 1834~1906)이 세계 지리와 우리나라 지리를 종합적으로 정리하여 편찬한 《여재촬요(輿載撮要)》의 한문 원문,46,교육 - 교육일반,B552143,한국고전번역원,N,2025-01-22,https://www.data.go.kr/data/15141479/fileData.do,43.0,"오황묵,고전원문,원문",xml,고전정보센터
2619,15016662,대구광역시교육청 학원 및 교습소 현황,"대구광역시교육청 학원 및 교습소 현황입니다<br/><br/>- 대구광역시 학원명,주소, 설립자, 학원종류, 분야, 계열, 교습과목(반) 등<br/><br/>- 관할 교육지원청 나이스에 등록된 학원 및 교습소 정보임",9562,교육 - 교육일반,7240000,대구광역시교육청,N,2025-01-22,https://www.data.go.kr/data/15016662/fileData.do,12483.0,"학원,교습소,주소",xlsx,교육복지과
2818,15141211,광주광역시교육청_학교별 CCTV 설치 현황,"광주광역시교육청 학교별 CCTV설치 현황 자료입니다. <br/> 학교급별, 설립구분, 학교명, 카메라 화소수별, 설치장소별, CCTV 설치 대수 확인 할 수 있습니다.",96,교육 - 교육일반,7380000,광주광역시교육청,N,2025-01-20,https://www.data.go.kr/data/15141211/fileData.do,18.0,"CCTV,학교,고정형영상정보처리",csv,안전총괄과
3045,3036285,부산광역시교육청 교육기본통계,"연간 부산교육통계연보에 대한 데이터로서, 학교 총 개황 및 교원 수, 학급당 학생 수, 교원1인당 학생수, 유학현황 등 부산교육의 전반에 관한 통계자료 데이터 자료를 업로드",6263,교육 - 교육일반,7150000,부산광역시교육청,N,2025-01-16,https://www.data.go.kr/data/3036285/fileData.do,1235.0,"학교수,학생수,교원수",pdf,노사행정정보과
1760,15141576,대전광역시교육청_학교 CCTV 설치현황,"대전광역시교육청 학교별 CCTV설치 현황 자료입니다.<br/>학교급별, 설립구분, 학교명, 카메라 화소수별, CCTV 설치 대수 확인 할 수 있습니다.",60,교육 - 교육일반,7430000,대전광역시교육청,N,2025-02-05,https://www.data.go.kr/data/15141576/fileData.do,15.0,"CCTV,학교,고정형영상정보처리",csv,교육복지안전과
3524,15140930,경상북도교육청_학교별 CCTV 설치 현황,경상북도교육청 관내에 있는 23개 시군 교육지원청 소속 초중고특수학교에 설치 되어 있는 학교별 영상정보처리기기에 대한 카메라 설치기기 수량 자료,564,교육 - 교육일반,8750000,경상북도교육청,N,2025-01-13,https://www.data.go.kr/data/15140930/fileData.do,17.0,"CCTV,영상정보,영상정보처리기기",csv,미래교육정보과
4330,15125855,전라남도교육청_관사현황,"전라남도 교육청 교원  및 공무원을 위한 관사 현황데이터입니다. 읍면동은 법정동 기준입니다.<br/>또한, 현재 교원이 거주하고 있는 관사들이 있어서 소재지는 읍면동 단위까지만 제공됨을 양해 바랍니다.",1112,교육 - 교육일반,8490000,전라남도교육청,N,2025-01-02,https://www.data.go.kr/data/15125855/fileData.do,467.0,"관사,교원,공무원",csv,교육시설과
4503,3033532,대구광역시교육청_교육통계,"유치원, 초등학교, 중학교, 고등학교, 특수학교, 각종학교, 교육행정기관을 대상으로 교육 및 행정기관의 활동에 관한 기본적 사항들",9642,교육 - 교육일반,7240000,대구광역시교육청,N,2024-12-31,https://www.data.go.kr/data/3033532/fileData.do,2796.0,"학교수,학생수,학급수",hwpx,회계정보과
4664,15125856,전라남도교육청_사립학교 법인 현황,전라남도 소재 사립학교 법인 현황데이터입니다.  전라남도에서 학교를 운영하더라도 타시도 관할 법인인 경우는 제외되어 있습니다.,523,교육 - 교육일반,8490000,전라남도교육청,N,2024-12-27,https://www.data.go.kr/data/15125856/fileData.do,125.0,"사립학교,법인,중고등학교",csv,정책기획과
