시도교육청코드,시도교육청명,행정표준코드,학교명,학년도,학기,시간표일자,학년,학급명,교시,수업내용,수정일자
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,1,1,사회,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,1,2,미술,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,1,3,미술,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,1,4,수학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,1,5,국어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,3,1,사회,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,3,2,음악,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,3,3,과학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,3,4,국어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,3,5,수학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,4,1,수학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,4,2,국어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,4,3,미술,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,4,4,미술,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,4,5,자율활동,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,5,1,과학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,5,2,국어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,5,3,수학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,5,4,사회,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,5,5,도덕,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,6,1,수학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,6,2,과학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,6,3,국어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,6,4,국어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,6,5,음악,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,7,1,국어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,7,2,수학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,7,3,과학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,7,4,사회,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,7,5,음악,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,8,1,과학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,8,2,수학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,8,3,국어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,8,4,영어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,8,5,음악,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,9,1,국어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,9,2,과학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,9,3,영어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,9,4,수학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,4,9,5,음악,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,1,1,체육,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,1,2,수학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,1,3,영어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,1,4,사회,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,1,5,국어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,1,6,음악,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,10,1,자율활동,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,10,2,음악,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,10,3,실과,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,10,4,과학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,10,5,과학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,10,6,국어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,2,1,수학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,2,2,체육,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,2,3,국어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,2,4,미술,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,2,5,미술,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,2,6,실과,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,3,1,과학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,3,2,사회,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,3,3,체육,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,3,4,수학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,3,5,국어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,3,6,도덕,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,4,1,사회,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,4,2,과학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,4,3,국어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,4,4,체육,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,4,5,체육,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,4,6,실과,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,5,1,국어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,5,2,수학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,5,3,과학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,5,4,음악,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,5,5,체육,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,5,6,실과,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,6,1,영어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,6,2,자율활동,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,6,3,수학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,6,4,과학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,6,5,실과,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,6,6,국어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,7,1,국어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,7,2,음악,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,7,3,자율활동,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,7,4,사회,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,7,5,과학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,7,6,수학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,8,1,국어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,8,2,과학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,8,3,수학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,8,4,사회,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,8,5,체육,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,8,6,실과,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,9,1,국어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,9,2,과학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,9,3,과학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,9,4,수학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,9,5,자율활동,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,5,9,6,사회,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,1,1,과학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,1,2,사회,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,1,3,도덕,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,1,4,실과,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,1,5,체육,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,1,6,자율활동,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,3,1,미술,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,3,2,미술,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,3,3,국어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,3,4,영어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,3,5,음악,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,3,6,수학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,4,1,실과,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,4,2,국어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,4,3,수학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,4,4,음악,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,4,5,과학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,4,6,사회,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,6,1,국어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,6,2,실과,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,6,3,사회,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,6,4,과학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,6,5,영어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,6,6,수학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,7,1,국어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,7,2,과학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,7,3,수학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,7,4,체육,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,7,5,영어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,7,6,자율활동,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,8,1,과학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,8,2,영어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,8,3,실과,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,8,4,수학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,8,5,수학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,8,6,자율활동,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,9,1,국어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,9,2,사회,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,9,3,영어,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,9,4,과학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,9,5,과학,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230421,6,9,6,도덕,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,1,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,1,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,1,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,1,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,3,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,3,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,3,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,3,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,4,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,4,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,4,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,4,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,5,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,5,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,5,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,5,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,6,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,6,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,6,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,6,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,7,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,7,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,7,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,7,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,9,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,9,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,9,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,1,9,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,1,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,1,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,1,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,1,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,10,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,10,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,10,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,10,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,2,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,2,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,2,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,2,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,3,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,3,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,3,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,3,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,4,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,4,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,4,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,4,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,6,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,6,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,6,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,6,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,7,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,7,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,7,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,7,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,8,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,8,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,8,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,8,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,9,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,9,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,9,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,2,9,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,1,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,1,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,1,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,1,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,2,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,2,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,2,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,2,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,3,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,3,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,3,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,3,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,4,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,4,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,4,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,4,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,6,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,6,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,6,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,6,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,7,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,7,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,7,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,7,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,9,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,9,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,9,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,3,9,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,1,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,1,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,1,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,1,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,3,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,3,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,3,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,3,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,4,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,4,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,4,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,4,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,5,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,5,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,5,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,5,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,6,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,6,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,6,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,6,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,7,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,7,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,7,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,7,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,8,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,8,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,8,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,8,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,9,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,9,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,9,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,4,9,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,5,1,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,5,1,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,5,1,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,5,1,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,5,10,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,5,10,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,5,10,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,5,10,4,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,5,2,1,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,5,2,2,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,5,2,3,토요휴업일,20230423
B10,서울특별시교육청,7132108,서울신상도초등학교,2023,1,20230422,5,2,4,토요휴업일,20230423
