"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","전체학급수","전체학생수","생활안전교육 시간(단위활동차시)-1학기","생활안전교육 시간(단위활동차시)-2학기","생활안전교육 시간(단위활동차시)-합계","교통안전교육 시간(단위활동차시)-1학기","교통안전교육 시간(단위활동차시)-2학기","교통안전교육 시간(단위활동차시)-합계","폭력예방및신변보호교육 시간(단위활동차시)-1학기","폭력예방및신변보호교육 시간(단위활동차시)-2학기","폭력예방및신변보호교육 시간(단위활동차시)-합계","약물중독예방교육 시간(단위활동차시) - 1학기 (2020년 이후)","약물중독예방교육 시간(단위활동차시) - 2학기 (2020년 이후)","약물중독예방교육 시간(단위활동차시) - 합계 (2020년 이후)","지능정보서비스과의존관련교육 시간(단위활동차시) - 1학기 (2023년 이후)","지능정보서비스과의존관련교육 시간(단위활동차시) - 2학기 (2023년 이후)","지능정보서비스과의존관련교육 시간(단위활동차시) - 합계 (2023년 이후)","재난안전교육 시간(단위활동차시)-1학기","재난안전교육 시간(단위활동차시)-2학기","재난안전교육 시간(단위활동차시)-합계","직업안전교육 시간(단위활동차시)-1학기","직업안전교육 시간(단위활동차시)-2학기","직업안전교육 시간(단위활동차시)-합계","응급처치교육 시간(단위활동차시)-1학기","응급처치교육 시간(단위활동차시)-2학기","응급처치교육 시간(단위활동차시)-합계"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005179","효탑초등학교","02","공립","N","","16","350","6.3","8.7","15","5.6","8.4","14","4.5","4.5","9","2","2","4","3","5","8","2.5","2.5","5","2","0","2","1","1","2"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090005181","상미초등학교","02","공립","N","","10","170","8","4","12","8","3","11","5","3","8","3","2","5","3","2","5","4","2","6","1","1","2","1","1","2"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005182","광숭초등학교","02","공립","N","","24","548","6","6","12","6","5","11","12","12","24","5","5","10","1","1","2","3","3","6","1","1","2","1","1","2"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005183","평택안일초등학교","02","공립","N","","37","989","6","6","12","6","6","12","4","4","8","3","3","6","2","2","4","3","3","6","1","1","2","1","1","2"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005184","현일초등학교","02","공립","N","","27","665","9","6","15","8","4","12","16","11","27","4","2","6","4","3","7","2","4","6","2","1","3","1","2","3"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005185","어람초등학교","02","공립","N","","38","1006","6","6","12","6","5","11","4","4","8","5","5","10","3","2","5","3","3","6","1","1","2","1","1","2"
"경기도교육청","경기도여주교육지원청","경기도 여주시","S090005186","세종초등학교","02","공립","N","","37","987","11.3","4.7","16","9.2","4.8","14","12.6","6.4","19","6","3","9","2","1","3","4.7","4.3","9","1.9","1.1","3","1.8","1.2","3"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005187","동양초등학교","02","공립","N","","37","934","6.7","6","12.7","6.1","6","12.1","9","8","17","4","3","7","3","4","7","4","3","7","1","1","2","3","4","7"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005188","배양초등학교","02","공립","N","","15","312","10","8","18","5","5","10","6","7","13","5","6","11","1","1","2","2","2","4","2","2","4","2","1","3"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005269","안산청석초등학교","02","공립","N","","20","459","5","5","10","5","5","10","5","4","9","5","3","8","1","1","2","3","3","6","1","1","2","1","1","2"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005270","팔곡초등학교","02","공립","N","","6","113","9","6","15","7","6","13","10","18","28","5","6","11","1","1","2","3","4","7","1","1","2","2","1","3"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090005288","태봉초등학교","02","공립","N","","27","690","13.9","5.6","19.5","7.9","7.3","15.2","7","3.5","10.5","8.9","6.6","15.5","1.5","1.5","3","5.4","4.4","9.8","2.3","1.2","3.5","2.1","1.8","3.9"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005294","안산창촌초등학교","02","공립","N","","17","386","11","7.3","18.3","6","9.2","15.2","17.5","12.8","30.3","3","3","6","4","3.8","7.8","4","4","8","2.3","2","4.3","8","3.2","11.2"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005295","안산해양초등학교","02","공립","N","","19","484","11.6","6.9","18.5","7.3","5.1","12.4","9","6.9","15.9","6.7","2.1","8.8","1.5","2.6","4.1","3.2","5.5","8.7","2.6","1.4","4","1","1.9","2.9"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090005313","동산초등학교","02","공립","N","","16","382","8.1","5.4","13.5","6.8","6.9","13.7","6.6","4","10.6","1.4","1.4","2.8","0.7","1.6","2.3","2.7","1.6","4.3","1","1.4","2.4","1","1","2"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005324","동막초등학교","02","공립","N","","28","682","6","6","12","6","5","11","4","4","8","5","5","10","1","1","2","3","3","6","1","1","2","1","1","2"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005325","석성초등학교","02","공립","N","","38","970","20.7","14.5","35.2","7.7","10.2","17.9","12.7","16.1","28.8","4","3","7","3.7","4.7","8.4","5.8","8.2","14","4.5","3.7","8.2","3","7","10"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005330","동백초등학교","02","공립","N","","49","1278","8","7.1","15.1","6.6","6","12.6","22","13.5","35.5","4","3.5","7.5","2","2","4","4","3.2","7.2","1","1","2","1.8","1","2.8"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005332","용인백현초등학교","02","공립","N","","41","1104","8","7.5","15.5","7","6.5","13.5","10.5","7","17.5","4.5","3","7.5","2","1","3","4.5","4","8.5","1.8","1","2.8","2.5","1.5","4"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005334","서평초등학교","02","공립","N","","9","186","7","10","17","6","9","15","9","9.5","18.5","3","4.3","7.3","3","3","6","4","3.4","7.4","4","3.3","7.3","4","3.8","7.8"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005337","오현초등학교","02","공립","N","","30","767","8.9","4.6","13.5","6.9","4.1","11","6","2.9","8.9","3.3","2.3","5.6","3","2","5","3.4","2.8","6.2","1.5","1","2.5","1","1","2"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005339","용인초당초등학교","02","공립","N","","31","762","11.7","3.7","15.4","7.5","5","12.5","19.4","15.9","35.3","3","1.5","4.5","3.9","2","5.9","3.5","3.6","7.1","1.3","1.4","2.7","1.4","1.7","3.1"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090005341","가좌초등학교","02","공립","N","","24","599","9","7","16","7","7","14","14","8","22","3","3","6","3","3","6","3","4","7","2","1","3","1","2","3"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005344","도둔초등학교","02","공립","N","","18","405","9.1","6.2","15.3","8.7","6","14.7","24.6","16.6","41.2","7","3.6","10.6","1.3","1.8","3.1","3.5","3","6.5","1.7","1","2.7","1.3","2.2","3.5"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005357","평택도곡초등학교","02","공립","N","","30","628","13","8.4","21.4","6.2","5.3","11.5","21.5","14.4","35.9","5.3","5.1","10.4","2.2","2","4.2","3","4.3","7.3","2.2","1.6","3.8","1.5","1.6","3.1"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005363","안녕초등학교","02","공립","N","","29","605","24","24","48","11.8","11.8","23.6","36.4","36.4","72.8","18.4","18.4","36.8","1.7","3.2","4.9","8.3","8.3","16.6","2.8","2.8","5.6","4.7","4.7","9.4"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005366","가수초등학교","02","공립","N","","19","446","12","13","25","11","11","22","3","11","14","5","4","9","5","4","9","6","7","13","2","3","5","2","3","5"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005369","두일초등학교","02","공립","N","","26","674","6","6","12","5","6","11","4","4","8","5","5","10","2","2","4","3","3","6","1","1","2","1","1","2"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005372","수청초등학교","02","공립","N","","20","485","10.6","7.7","18.3","7.4","3.9","11.3","5.9","5.6","11.5","2.9","1.9","4.8","2.8","1.9","4.7","3.3","4.8","8.1","0.8","1","1.8","1.3","1","2.3"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005373","와석초등학교","02","공립","N","","56","1494","22.9","14.6","37.5","9.3","5.4","14.7","16.2","15.1","31.3","3.8","2.5","6.3","3","3.3","6.3","4.4","3.9","8.3","1.3","2.4","3.7","5.6","2.5","8.1"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005375","통진초등학교","02","공립","N","","16","365","6","6","12","6","4","10","10","4","14","8","2","10","1","1","2","4","2","6","1","1","2","2","2","4"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090005393","다솜초등학교","02","공립","N","","27","691","11.3","6","17.3","7.8","6.3","14.1","5","6.2","11.2","3","2.4","5.4","3","2.4","5.4","4.2","4","8.2","3.2","2.3","5.5","2","2.3","4.3"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090005395","덕인초등학교","02","공립","N","","21","512","10","9.9","19.9","13","6.9","19.9","13","6.9","19.9","8.5","6","14.5","4.1","3.4","7.5","4.2","5.5","9.7","3.1","2.5","5.6","4.9","4.9","9.8"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005397","문발초등학교","02","공립","N","","13","307","6","6","12","6","2.5","8.5","4","4","8","3","2","5","2","3","5","3","3","6","1","1","2","1","1","2"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090005402","소안초등학교","02","공립","N","","17","381","12","5","17","11","6.1","17.1","10","4.8","14.8","7","4.5","11.5","1","1","2","3.5","3","6.5","2","1","3","2","1.5","3.5"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005404","신지초등학교","02","공립","N","","14","285","6.2","6.8","13","5.7","6.8","12.5","4.1","4.5","8.6","2.7","2.4","5.1","2.6","2.5","5.1","3.2","3.9","7.1","1.6","0.4","2","1.4","0.6","2"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005406","오산원당초등학교","02","공립","N","","12","298","9.3","8","17.3","6.3","5.8","12.1","6.6","7.1","13.7","2","2","4","4.3","3.1","7.4","3.5","4.8","8.3","2","2.8","4.8","3","1.3","4.3"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005408","월포초등학교","02","공립","N","","12","215","8","7.2","15.2","7.6","6.7","14.3","24","18.6","42.6","7.2","6.2","13.4","3","3","6","6.3","6","12.3","2","2","4","3","3.6","6.6"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090005411","풍동초등학교","02","공립","N","","16","375","10","8","18","7","8","15","9","9","18","7","11","18","4","6","10","4","6","10","2","1","3","3","2","5"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005412","학동초등학교","02","공립","N","","38","987","5.7","5.5","11.2","7.2","7.4","14.6","10","9.9","19.9","6.1","5.2","11.3","3.1","2.1","5.2","3.7","3.8","7.5","1.7","1.4","3.1","1.1","2.2","3.3"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005471","화성금곡초등학교","02","공립","N","","36","962","7","6.5","13.5","6","6","12","5.5","6.5","12","3","2.5","5.5","2.5","3","5.5","3","4","7","1","1.2","2.2","1.3","1.7","3"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005472","반지초등학교","02","공립","N","","37","935","7.5","6.4","13.9","6.4","4.9","11.3","15.4","13.1","28.5","4.5","2.7","7.2","3","2","5","2.2","3.8","6","1","1","2","1","1.4","2.4"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005474","석우초등학교","02","공립","N","","31","774","13.7","6.7","20.4","7.6","6","13.6","18.2","15.7","33.9","3.5","3.3","6.8","3.5","3.3","6.8","2.8","6","8.8","1.8","2.7","4.5","2.6","1.7","4.3"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005476","오산원일초등학교","02","공립","N","","35","897","6.3","6.6","12.9","5.8","5.8","11.6","4","4.6","8.6","4","4","8","1","1","2","3","3","6","1.1","1.1","2.2","2","1.1","3.1"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005478","용인한일초등학교","02","공립","N","","18","397","12.6","9.7","22.3","10.8","6","16.8","13.5","9.2","22.7","4.4","1","5.4","4.4","2.1","6.5","6.5","9","15.5","3.1","1.1","4.2","4.4","2.2","6.6"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005480","나산초등학교","02","공립","N","","33","823","60","68","128","30","29","59","28","26","54","27","17","44","10","15","25","18","26","44","7","7","14","11","16","27"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005487","와우초등학교","02","공립","N","","27","653","10","9","19","10","5","15","10","4","14","6","6","12","5","5","10","5","4","9","2","2","4","3","4","7"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005494","예봉초등학교","02","공립","N","","24","600","7","7","14","6","6","12","5","6","11","3","3","6","3","2","5","3","4","7","2","1","3","2","2","4"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005495","주원초등학교","02","공립","N","","14","276","8.1","6","14.1","6.8","6","12.8","5.4","5","10.4","5","4.4","9.4","2.7","2","4.7","2.8","3.1","5.9","1.4","1.1","2.5","0.8","1.4","2.2"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090005496","하늘초등학교","02","공립","N","","25","614","9","3","12","6","5","11","4","4","8","6","4","10","3","2","5","3","3","6","1","1","2","1","1","2"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005588","동화초등학교","02","공립","N","","29","753","5","5","10","5","5","10","5","5","10","3","3","6","2","2","4","3","3","6","1","2","3","1","1","2"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005589","반석초등학교","02","공립","N","","37","958","8.1","7.2","15.3","7.6","5.8","13.4","9.2","10.6","19.8","2.8","2.3","5.1","2.1","2.9","5","4.5","3.9","8.4","1.1","1","2.1","2.9","2.4","5.3"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005591","상봉초등학교","02","공립","N","","34","851","6","6","12","5","5","10","11","7","18","4","3","7","2","2","4","3","3","6","2","2","4","2","2","4"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005593","솔빛초등학교","02","공립","N","","50","1331","5.7","7.6","13.3","7.1","4.4","11.5","4.8","3.7","8.5","3","2","5","3","2","5","4.4","2.1","6.5","1.5","1.2","2.7","1.6","1.6","3.2"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005594","오산고현초등학교","02","공립","N","","42","1097","5.7","5.3","11","5.5","5.5","11","7.5","7","14.5","5.7","5","10.7","1.7","1.7","3.4","3.3","3.2","6.5","1","1","2","1.8","1.5","3.3"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005595","율목초등학교","02","공립","N","","30","653","6","6","12","6","5","11","4","4","8","3","2","5","3","2","5","3","3","6","1","1","2","1","1","2"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005597","반송초등학교","02","공립","N","","40","1035","8.2","6.3","14.5","8.5","3.5","12","4.5","3.6","8.1","2.8","1.4","4.2","3.4","1.9","5.3","2.3","4.3","6.6","1.5","1.2","2.7","1.5","0.7","2.2"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090005603","성곡초등학교","02","공립","N","","16","356","10","8","18","7","6","13","10","8","18","10","8","18","1","2","3","4","4","8","1","1","2","1","1","2"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090005607","모당초등학교","02","공립","N","","28","717","6","6","12","6","6","12","2","2","4","3","3","6","2","1","3","3","3","6","1","0","1","1","0","1"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005610","청덕초등학교","02","공립","N","","32","817","12.6","12","24.6","7.3","5.3","12.6","36","24.5","60.5","9","7.5","16.5","4.9","1","5.9","2","6","8","2.3","1.6","3.9","2.5","2.5","5"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005612","시흥능곡초등학교","02","공립","N","","19","463","6","6","12","6","5","11","4","4","8","3","2","5","3","2","5","3","3","6","1","1","2","1","1","2"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005617","장기초등학교","02","공립","N","","35","899","9.9","6.2","16.1","8.6","6.1","14.7","9.5","5.7","15.2","4.5","2.4","6.9","2.2","2.3","4.5","2.6","4.6","7.2","1.1","2.6","3.7","3.6","1","4.6"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090005621","도촌초등학교","02","공립","N","","35","873","8","4","12","6","5","11","8","5","13","4","4","8","1","1","2","3","3","6","1","1","2","2","1","3"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090005627","군포대야초등학교","02","공립","N","","13","254","11","12","23","6","9","15","16","28","44","7","9","16","1","1","2","4","4","8","1","2","3","3","4","7"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090005628","모락초등학교","02","공립","N","","17","407","7","7","14","6","5","11","19","19","38","6","7","13","1","1","2","3","3","6","1","1","2","1","1","2"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005644","능동초등학교","02","공립","N","","25","600","7.8","6.8","14.6","6.5","6.7","13.2","4.8","3.7","8.5","2.3","2.7","5","2","3","5","3.7","4","7.7","3","1.2","4.2","1.8","3.3","5.1"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005645","도이초등학교","02","공립","N","","27","718","15","8","23","10","6","16","37","8","45","12","5","17","3","3","6","3","3","6","3","1","4","4","2","6"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005646","수영초등학교","02","공립","N","","24","574","10","15","25","7.2","7","14.2","15.5","12.3","27.8","3.2","2.8","6","3.2","2.9","6.1","1.9","5.2","7.1","1.3","1.3","2.6","1","1.8","2.8"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005647","예당초등학교","02","공립","N","","26","643","10.2","6","16.2","6.8","6","12.8","4.9","4.5","9.4","4.5","3.7","8.2","4.7","3.5","8.2","3.5","3.2","6.7","1.9","1.9","3.8","1.1","1","2.1"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090005648","중동초등학교","02","공립","N","","30","773","6","6","12","6","5","11","4","4","8","3","2","5","3","2","5","3","3","6","1","1","2","1","1","2"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005649","푸른초등학교","02","공립","N","","50","1315","15.1","7.8","22.9","7.5","5.3","12.8","10","9.8","19.8","5.6","6.3","11.9","1","1","2","3","3.8","6.8","1.5","1.8","3.3","3.1","1.5","4.6"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005650","한마음초등학교","02","공립","N","","35","869","15.5","9.8","25.3","7.3","5.7","13","15.5","13.6","29.1","7.5","4.2","11.7","2","2.1","4.1","3.1","4.4","7.5","1.8","1.3","3.1","1.8","1.3","3.1"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005651","한울초등학교","02","공립","N","","47","1182","20.2","17","37.2","7.9","8.4","16.3","27.9","25.5","53.4","5.2","5.1","10.3","4","3","7","4.4","4.8","9.2","2.3","4.1","6.4","3.7","5.1","8.8"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005652","행정초등학교","02","공립","N","","38","1018","7","5","12","7","4","11","23","18","41","7","12","19","1","1","2","3","3","6","1","1","2","1","1","2"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005678","가운초등학교","02","공립","N","","15","354","6","6","12","6","5","11","4","4","8","3","3","6","2","2","4","3","3","6","1","1","2","2","2","4"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005680","송현초등학교","02","공립","N","","12","248","10.2","7.4","17.6","8.7","6.1","14.8","24.7","12.2","36.9","6.8","5.4","12.2","1.8","1.7","3.5","2.2","6","8.2","3.1","1.8","4.9","1.5","0.8","2.3"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005682","신곡초등학교","02","공립","N","","31","830","12.8","6.5","19.3","11.5","7","18.5","8.8","8.5","17.3","3.7","4.3","8","2.6","2.5","5.1","2.5","4.3","6.8","0.8","1.2","2","1","1","2"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090005686","하남풍산초등학교","02","공립","N","","22","517","8","7","15","6","6","12","11","5","16","6","2","8","2","1","3","3","3","6","1","0","1","1","1","2"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090005687","아람초등학교","02","공립","N","","14","309","6","6","12","5","6","11","6","6","12","5","5","10","3","3","6","4","4","8","2","1","3","1","2","3"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090005688","안산대월초등학교","02","공립","N","","21","512","20.8","12.9","33.7","7.9","7.9","15.8","24.8","20.3","45.1","7.7","5","12.7","7.2","4.5","11.7","3.4","5.5","8.9","2.8","2.8","5.6","3.2","3.4","6.6"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090005690","신길초등학교","02","공립","N","","24","574","10","8","18","10","8","18","10","9","19","9","5","14","2","2","4","4","4","8","2","0","2","3","2","5"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005692","성남송현초등학교","02","공립","N","","41","1027","8.5","9.7","18.2","6.8","5","11.8","10","9.8","19.8","6","3.3","9.3","2.3","2.6","4.9","3.6","4.1","7.7","1.5","1.6","3.1","1.6","1.5","3.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090005693","매여울초등학교","02","공립","N","","20","510","6","6","12","6","5","11","4","4","8","5","5","10","4","4","8","3","3","6","1","1","2","1","1","2"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005695","보평초등학교","02","공립","N","","39","989","10.9","3.9","14.8","5.8","5.5","11.3","11.9","12.2","24.1","3.2","1.6","4.8","2.1","1.7","3.8","3.4","4.1","7.5","1.1","1","2.1","1.1","1.4","2.5"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005696","운중초등학교","02","공립","N","","23","587","5","5","10","6","4","10","7","7","14","4","4","8","1","1","2","3","3","6","2","1","3","1","1","2"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005702","판교초등학교","02","공립","N","","36","952","6","6","12","6","5","11","8","8","16","3","2","5","5","5","10","3","3","6","1","1","2","1","1","2"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005703","산운초등학교","02","공립","N","","25","607","6","6","12","6","5","11","4","5","9","5","5","10","5","5","10","4","2","6","1","1","2","1","1","2"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005705","구룡초등학교","02","공립","N","","39","979","16","3","19","13","4","17","18","3","21","9","2","11","9","2","11","9","4","13","3","1","4","2","1","3"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090005706","건원초등학교","02","공립","N","","12","241","14","10","24","11","11","22","15","1","16","10","10","20","5","5","10","7","5","12","2","2","4","2","2","4"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005708","진접초등학교","02","공립","N","","33","832","6.7","6.1","12.8","6.1","5.8","11.9","5.2","4.4","9.6","6.2","4.5","10.7","1.7","2.5","4.2","2.6","3.5","6.1","1.2","1.4","2.6","1.4","1.4","2.8"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005710","차산초등학교","02","공립","N","","20","460","8","7","15","7","5","12","3","3","6","3","3","6","4","3","7","4","4","8","2","2","4","2","1","3"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090005739","충현초등학교","02","공립","N","","27","661","8","7","15","8","3","11","11","9","20","5","2","7","2","1","3","4","2","6","1","1","2","1","1","2"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090005740","구름산초등학교","02","공립","N","","41","1090","11","9.3","20.3","6","5.6","11.6","12","11.6","23.6","3","3","6","3","3","6","3","3.6","6.6","1","2","3","1","1.8","2.8"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005742","걸포초등학교","02","공립","N","","20","490","6","6","12","6","5","11","4","4","8","3","2","5","3","2","5","3","3","6","1","1","2","1","1","2"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090005744","안현초등학교","02","공립","N","","45","1132","6","6","12","6","5","11","18","18","36","3","2","5","3","2","5","3","3","6","1","1","2","2","2","4"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005747","문시초등학교","02","공립","N","","31","807","8","8","16","6","5","11","9","10","19","8","8","16","3","3","6","3","3","6","1","1","2","1","1","2"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005748","공세초등학교","02","공립","N","","18","368","13.3","9.3","22.6","8.7","6","14.7","15","12.2","27.2","4","3.8","7.8","2","2","4","4.4","5.2","9.6","0.8","1.2","2","2.2","0.6","2.8"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090005750","용인한빛초등학교","02","공립","N","","35","880","6","6","12","6","5","11","4","4","8","5","5","10","2","2","4","3","3","6","1","1","2","1","1","2"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090005751","둔전제일초등학교","02","공립","N","","21","496","6","6","12","6","5","11","4","4","8","3","2","5","3","2","5","3","3","6","1","1","2","1","1","2"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005763","양산초등학교","02","공립","N","","25","628","8","6.2","14.2","6.6","4.6","11.2","5.7","3.8","9.5","3.4","1.9","5.3","2.3","4.2","6.5","2.5","3.5","6","1","1","2","1.1","1.4","2.5"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005765","용이초등학교","02","공립","N","","42","1082","6","6","12","6","6","12","10","9","19","5","5","10","2","2","4","3","3","6","1","1","2","1","1","2"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090005771","내동초등학교","02","공립","N","","32","824","8","8","16","6","5","11","6","5","11","4","6","10","2","2","4","3","3","6","1","1","2","2","2","4"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005773","석현초등학교","02","공립","N","","21","502","6","6","12","6","5","11","4","4","8","5","5","10","6","6","12","3","3","6","1","1","2","1","1","2"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005774","흥덕초등학교","02","공립","N","","18","385","2.5","1.8","4.3","2.3","1.7","4","1.9","1.9","3.8","0.9","0.8","1.7","0.9","0.9","1.8","0.8","1.6","2.4","0.3","0.7","1","0.4","1.3","1.7"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005780","남양주덕송초등학교","02","공립","N","","43","1085","8.2","3.5","11.7","6.2","4.3","10.5","4.5","3.2","7.7","4","3.2","7.2","1.3","0.8","2.1","3","2.8","5.8","1","0.8","1.8","0.6","1.2","1.8"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005784","별가람초등학교","02","공립","N","","27","692","4.7","10.8","15.5","5.5","6.8","12.3","5","15.6","20.6","3.3","2.2","5.5","1.7","3.5","5.2","1.6","5.1","6.7","1.6","1.4","3","1.1","1","2.1"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005805","만송초등학교","02","공립","N","","18","412","5","5","10","5","4","9","2","1","3","3","2","5","1","1","2","3","2","5","1","1","2","2","0","2"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005807","숲속초등학교","02","공립","N","","26","639","13.8","13.8","27.6","11.3","11.3","22.6","10.3","10.3","20.6","5","5.1","10.1","5.1","5","10.1","6.4","6.4","12.8","2","2","4","3.8","3.8","7.6"
